tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569966496698343424,negative,1.0,Late Flight,0.3645,American,,beejy,,0,@AmericanAir 2nd time in 4 days that my flight has been delayed and my gate agent hasn't said anything! Thanks for the memories. #NeverAgain,,2015-02-23 13:06:16 -0800,"New York, NY",Quito
569958873819279360,neutral,0.6748,,,Delta,,Frenchie_dlaz,,0,Oh wow. #sm “@JetBlue: Our fleet's on fleek. http://t.co/l0i8fnz3KU”,,2015-02-23 12:35:59 -0800,"Phoenix, AZ // NJ",Atlantic Time (Canada)
569439829328408576,positive,1.0,,,Delta,,logantracey,,0,@JetBlue They just came out. Thanks for the follow-up. That's why you're the best!,,2015-02-22 02:13:29 -0800,new york city,Eastern Time (US & Canada)
569136050951622656,positive,1.0,,,US Airways,,AnnaFreifeld,,0,@USAirways a big thanks to the gate agent flt5127..keeping us informed of the delay#greatcustomerservice,,2015-02-21 06:06:23 -0800,,
569661852235509762,negative,1.0,Customer Service Issue,0.6404,American,,Davitossss,,0,@AmericanAir I did 50 times and no one was helpful I'm missing work nd school nd the manager REM from mia told me he didn't want to talk us,,2015-02-22 16:55:44 -0800,,
569843745157451776,negative,1.0,Customer Service Issue,1.0,American,,EaglesJade,,0,@AmericanAir stranded in Miami because your automated system keeps hanging up on me for two days. Help !,,2015-02-23 04:58:30 -0800,,
568971449815289856,neutral,0.6627,,0.0,Southwest,,SebastianAC,,0,"@SouthwestAir my father was kind enough to offer to pay for a hotel, but I can't use this coupon if he pays from FL. no help?",,2015-02-20 19:12:19 -0800,"Philadelphia, PA",Quito
569903191279710208,negative,0.6864,Can't Tell,0.3523,American,,ezemanalyst,,0,@AmericanAir refund,,2015-02-23 08:54:43 -0800,,
568522744356212738,neutral,1.0,,,US Airways,,nickpasculli,,0,"@USAirways just heard #Monterey airport was closed due to thick fog, any updates",,2015-02-19 13:29:19 -0800,"Monterey County, CA",Arizona
569164183473762304,negative,0.6764,Customer Service Issue,0.6764,US Airways,,lfothergill,,0,@USAirways Official time of call 3 hours 10 minutes but must add for 7 minutes your reservation agent was extremely professional and helpful,,2015-02-21 07:58:10 -0800,"Pittsford, Vermont",Atlantic Time (Canada)
569915576862183425,negative,1.0,Flight Booking Problems,0.6619,United,,docmartin_10,,0,@united only thing confusing me is why I lost priority boarding? I'm a mileage plus card member 😔,,2015-02-23 09:43:56 -0800,"Fort Wayne, Indiana",Eastern Time (US & Canada)
569696881330167808,negative,1.0,Late Flight,0.6534,United,,bricon67,,0,@United landed in den on time stuck waiting for gate for 30 min. Maybe an update would be a good idea capt?,,2015-02-22 19:14:55 -0800,"ÜT: 33.987103,-118.399024",
568862241497305088,negative,1.0,Customer Service Issue,0.6859999999999999,Delta,,JefferyAArnold,,0,"@JetBlue poor storm customer service, 1hr takeoff delay waiting for the snack cart, rude steward (no names) and I love you guys. #TrueBlue",,2015-02-20 11:58:21 -0800,"Hoboken,NJ",Pacific Time (US & Canada)
568947623626846208,negative,1.0,Customer Service Issue,0.3745,US Airways,,drfrnknsteindmd,,0,"@USAirways @AmericanAir I'm stuck in the airport in fresno trying to beat the storm to pittsburgh, and you guys have offered nothing. HORRID",,2015-02-20 17:37:38 -0800,,
568426494554480640,positive,1.0,,,Delta,,Kamari102,,0,@JetBlue definitely!,,2015-02-19 07:06:51 -0800,"Long Island, NY",Eastern Time (US & Canada)
569249783216537601,negative,1.0,Cancelled Flight,1.0,United,,Keels2515,,0,@united my husband is supposed to fly RDU to IAD then IAD to FRA leaving in 2 hours. You Cancelled Flighted his flight and there's a 1hr wait on phone,,2015-02-21 13:38:19 -0800,"Raleigh, NC",Eastern Time (US & Canada)
568553155937452034,negative,0.6368,Late Flight,0.3255,United,,dschach,,0,@united Can you transfer my bags too?,,2015-02-19 15:30:10 -0800,"San Francisco, CA",Pacific Time (US & Canada)
569490688569679872,negative,1.0,Late Flight,1.0,US Airways,,LividFiction,,0,@USAirways I really appreciate there not being an easy way to get another flight when mine has been delayed over 2hrs for mechanical reasons,,2015-02-22 05:35:35 -0800,"Thicktown, Thickania",Eastern Time (US & Canada)
567742500366872576,negative,0.6581,Customer Service Issue,0.6581,United,,ColtSTaylor,,0,@united of course I need help.  I've been DMing you ladies and gents all day. Your only solution is hope for the best and LAX.,,2015-02-17 09:48:54 -0800,All Over The World,
569592590632247297,negative,0.644,Cancelled Flight,0.644,American,,sbrandongage,,0,@AmericanAir Has AA Flight 296 from San Antonio to Dallas been Cancelled Flighted?,,2015-02-22 12:20:30 -0800,"Pueblo, CO",Eastern Time (US & Canada)
569699471954587648,negative,1.0,Late Flight,1.0,United,,bricon67,,0,@United #1758 now going in 40 min waiting for other plane to vacate gate. #findanothergate,,2015-02-22 19:25:13 -0800,"ÜT: 33.987103,-118.399024",
567853054348754944,negative,1.0,Late Flight,0.3429,Delta,,Analystdoc,,0,"@JetBlue even @Citi responded quicker via Twitter when they #fail.... Still on hold, hoping no one books the flight..... @JetBlue #fail",,2015-02-17 17:08:13 -0800,"Greenwich, CT",
569209958627016706,negative,1.0,Customer Service Issue,0.6753,United,,CheoGA,,1,@united Hello United. You should take care of your call center in Mexico City Office. Terrible attitude from the lady who was helping me.,,2015-02-21 11:00:04 -0800,,
569003577613512704,negative,0.6498,Lost Luggage,0.6498,United,,larissatandy,,0,"@united how much longer will it take? It a guitar, not a royal commission!",,2015-02-20 21:19:59 -0800,"Vancouver, Canada",Melbourne
568536972072865792,negative,0.6983,Can't Tell,0.6983,United,,khigdon1,,0,@united why do you bother surveying me!,,2015-02-19 14:25:51 -0800,,
570204930520190978,neutral,0.6755,,0.0,American,,lindsey_kolb,,0,@AmericanAir 3659 from SGF -&gt; DFW. You might want to clear off the ice for the planes landing. 😳,,2015-02-24 04:53:43 -0800,Missouri State University,Central Time (US & Canada)
569934395865493504,neutral,1.0,,,Virgin America,,kyle_romanoff,,0,@VirginAmerica what happened to Doom?!,,2015-02-23 10:58:43 -0800,,
568929490929377281,neutral,1.0,,,Southwest,,TheRealMzMack,,0,"@SouthwestAir $192 rndtrp 4/30-5/5 ""@DJQ_KC: RT @djimpact: If you're trying to make travel reservations for Vegas on May 2nd it's too Late Flight""",,2015-02-20 16:25:35 -0800,Where You Wanna Be,Central Time (US & Canada)
569641125243301888,negative,1.0,Flight Booking Problems,1.0,United,,davedittrich,,0,".@united Really? Was bumped down from Gold status, asked to pay $$ to keep it, and get fewer miles... How is that worth it?",,2015-02-22 15:33:22 -0800,,Pacific Time (US & Canada)
569961185107431425,negative,0.6912,Late Flight,0.3456,Delta,,fash_geek,,0,"Noooo don't do it, please don't do it 😩RT @JetBlue: Our fleet's on fleek. http://t.co/lsxJI0oUvR”",,2015-02-23 12:45:10 -0800,,Quito
569241158196400130,negative,1.0,Flight Booking Problems,0.6758,US Airways,,afbillings,,0,@USAirways i have been trying ALL WEEK to book a multi city award trip (can't book online) I'm told to call back some other time. What?!?,,2015-02-21 13:04:02 -0800,"Charlotte, NC",
569206925046493184,negative,1.0,Can't Tell,0.6723,United,,aushianya,,0,@united I interviewed yesterday as a flight attendant I was the last person the recruiter said they lost my file n came back to interview me,,2015-02-21 10:48:00 -0800,,
569908067762094080,negative,1.0,longlines,1.0,American,,jongann,,0,@AmericanAir One hour to check in is 45 minutes too long. MIA FAIL.,,2015-02-23 09:14:06 -0800,"iPhone: 38.961334,-77.006119",Eastern Time (US & Canada)
569626613664653312,negative,0.6838,Bad Flight,0.6838,Delta,,ThatJasonEaton,,0,@JetBlue do you REALLY think it's okay to sit kids away from parents?! Srsly?! Esp after your landing gear failure?? http://t.co/x6SYW3MDVu,,2015-02-22 14:35:42 -0800,,
569370010751094784,negative,1.0,Late Flight,0.6484,United,,throthra,,0,@united look at all the delta flights that landed while your pilots claimed they couldn't fly 6232 to JAC. http://t.co/6Kp4m0R1f7,,2015-02-21 21:36:03 -0800,,
568087881387884544,positive,1.0,,,Southwest,,jpmanterola,,0,@SouthwestAir Yes! I did and the bags came straight to my hotel. Thank you ...you guys rock!,,2015-02-18 08:41:20 -0800,"Tampa / St Petersburg ,Florida",Central Time (US & Canada)
569262631258705920,neutral,1.0,,,United,,bradleycfox,,0,@united - it is possible to make a ticket change via Twitter? Traveling internationally and can't make calls... Thanks in advance!,,2015-02-21 14:29:22 -0800,"Seattle, WA / 36,000 feet",Pacific Time (US & Canada)
569927630469894144,negative,1.0,Customer Service Issue,1.0,United,,pamdelaney585,,0,@united is there a United gold number? I've been on hold 24 minutes and think I may be lost in nowhereland. Have a gold reservation. Help.,,2015-02-23 10:31:50 -0800,"Rochester, NY",Eastern Time (US & Canada)
568140595580919808,negative,0.6578,Lost Luggage,0.6578,United,,kennykhlee,,0,@united my friend lost luggage on flight 1547. What to do?,,2015-02-18 12:10:48 -0800,San Francisco,Pacific Time (US & Canada)
568077746481586176,neutral,0.6845,,0.0,US Airways,,SeanOB19,,0,"@USAirways announced that people going to FL via Charlotte would have to go to a different plane &amp; gate, but it was a 'direct flight' #logic",,2015-02-18 08:01:03 -0800,,Central Time (US & Canada)
569969833254764544,negative,1.0,Customer Service Issue,0.6514,Southwest,,Hustleran,,0,@SouthwestAir  Poor customer service displayed over the weekend during the storm. I was stuck on the tarmac for 2.5 hours with no answer!,,2015-02-23 13:19:32 -0800,,
567732372997963777,neutral,1.0,,,US Airways,,JasonPlizga,,0,@USAirways flight #3900 fro ORF to PHL.,,2015-02-17 09:08:40 -0800,,
567739553251725312,negative,0.6736,Flight Booking Problems,0.3463,Southwest,,clements221,,0,@SouthwestAir Twitter says I can't DM someone unless they follow me.  Can @SouthwestAir follows my twitter? thanks you.,,2015-02-17 09:37:12 -0800,,
568180799838801920,positive,0.6617,,,United,,AlexSenchak,,0,"@united they are all -pilots, FA and ground personnel doing a great job. Weather is to blame... Who do I talk to about that :)",,2015-02-18 14:50:33 -0800,"Boston, MA ",Atlantic Time (Canada)
569357781402308608,negative,1.0,Customer Service Issue,0.6727,United,,hannahcbeck,,1,@united I'm extremely disappointed w my service for this trip as a #United #MileagePlus Explorer Card holder.,"[34.99254864, -80.92841859]",2015-02-21 20:47:27 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
568527545097805824,negative,0.6644,Customer Service Issue,0.3428,US Airways,,RichieG99,,0,@USAirways what is the holdup? Should I be looking for another flight?,,2015-02-19 13:48:24 -0800,new yorker stranded in PA,
568894687911632896,negative,1.0,Lost Luggage,0.6756,Southwest,,ThomRegan,,0,@SouthwestAir I filled in the form on the website too. Darn it all. I guess I'll just have to cross my fingers.,,2015-02-20 14:07:17 -0800,"USA, USA!",Eastern Time (US & Canada)
569977857755234304,negative,0.7053,Can't Tell,0.7053,Southwest,,rcymozart,,0,"@SouthwestAir sent. looking for that functionality in your app, though. should be a one click action.",,2015-02-23 13:51:25 -0800,"Redlands, CA",Pacific Time (US & Canada)
570267592478191617,neutral,0.6809,,0.0,American,,pbpinftworth,,0,@americanair I sure do. I'm running version 3.10.0,,2015-02-24 09:02:43 -0800,"DFW, TX",Central Time (US & Canada)
569596445680115712,positive,1.0,,,Virgin America,,livingfitly,,0,@virginamerica #flight home to #dc #sunset #globe in' #backtowinter back to #work! #refreshed http://t.co/VX9vBCTdLf,,2015-02-22 12:35:49 -0800,"Washington, DC",Eastern Time (US & Canada)
569621698905022464,negative,1.0,Late Flight,0.6939,US Airways,,PhilHagen,,0,@usairways @AmericanAir LAX connect from term 6 to term 4.  55min layover due to delay. US755-AA2595. Is this realistic? Can 2595 be held?,,2015-02-22 14:16:10 -0800,"Lewes, DE, USA",Eastern Time (US & Canada)
568075902493593600,negative,0.6536,Lost Luggage,0.6536,US Airways,,tannapistolis,,0,@USAirways I hope so. Last I spoke to the baggage team... they weren't sure what city my bag was in.,,2015-02-18 07:53:44 -0800,,Eastern Time (US & Canada)
570280553422950401,negative,1.0,Customer Service Issue,1.0,Southwest,,michaelossa,,0,@SouthwestAir your phone service sucks,,2015-02-24 09:54:13 -0800,"Newark, Ohio",Central Time (US & Canada)
569650751598944256,negative,1.0,longlines,0.659,US Airways,,Little_BeerGirl,,0,"@USAirways any way to tell our gate we are going? Stuck on tarmack, int'l flt FLT 878 going to ELM Gate F6",,2015-02-22 16:11:37 -0800,"ÜT: 42.076557,-76.770488",Eastern Time (US & Canada)
569838260077228032,negative,1.0,Flight Attendant Complaints,0.6749,United,,aleciamastin,,0,@united Another awful experience and Victoria at the check in desk in STL could not have been more rude and condescending.,,2015-02-23 04:36:42 -0800,"St. Louis, MO",Central Time (US & Canada)
570044700951838720,positive,1.0,,,American,,TheCandaceSmith,,0,"“@AmericanAir: @TheCandaceSmith Thanks for the shout-out, Candace! Enjoy the ride.” Always! I adore American Airlines!",,2015-02-23 18:17:02 -0800,Los Angeles,Pacific Time (US & Canada)
568773575705899008,positive,1.0,,,Southwest,,tradingtrainer,,0,@SouthwestAir... I love you. Air travel doesn't get easier.,,2015-02-20 06:06:02 -0800,Colorado,Mountain Time (US & Canada)
567946616792952832,negative,1.0,Flight Attendant Complaints,0.6863,United,,CombatBarbie318,,0,@united  treats service members like crap never flying again with them #UnitedAirlines  @CNN,,2015-02-17 23:20:00 -0800,Wherever the Army sends me,Central Time (US & Canada)
570249520736374785,negative,1.0,Late Flight,0.6683,American,,MGregoryBrown,,0,@AmericanAir Waiting an hour now for a pilot AA3688. Is there a pilot in the house at DFW?,"[32.8968169, -97.0618222]",2015-02-24 07:50:55 -0800,,Central Time (US & Canada)
569344598482546690,negative,1.0,Customer Service Issue,1.0,United,,ralonG2013,,0,@United also ran out of water and refused service #costumerservice #legit #jk,,2015-02-21 19:55:04 -0800,just living the dream ,
569670559300239360,neutral,0.3707,,0.0,American,,georgetietjen,,0,@AmericanAir @HeyMyNameIsSEAN Sean if you look at the AA schedule it sometimes gives you a clue if new'airplanes are used. They are gr8,,2015-02-22 17:30:19 -0800,,
569718162595426304,positive,1.0,,,American,,mosdefmikey,,0,@AmericanAir Got my bags this morning! Thanks!,"[24.55401318, -81.80300774]",2015-02-22 20:39:29 -0800,"st paul, minnesota",
568760999194591232,neutral,1.0,,,US Airways,,jessergauvin,,0,@USAirways 1826 trying to make a connection to Punta Cana leave PHL at 9:50,,2015-02-20 05:16:03 -0800,Nantucket,Quito
568185352441212929,negative,1.0,Late Flight,1.0,US Airways,,mma718,,0,"@USAirways. I'm delayed in Cha, will miss my connection in Charlotte for lga.  Not good",,2015-02-18 15:08:39 -0800,"Queens, New York",
569734526521511936,neutral,0.6977,,0.0,American,,ElgortA,,0,@AmericanAir I was on a flight for tomorrow and my reservation is coming up.  Help me!,,2015-02-22 21:44:30 -0800,,
569851972645466112,negative,1.0,Cancelled Flight,0.6709,American,,sindhurella67,,0,"@AmericanAir My flight 1108 was Cancelled Flightled. I need to be rebooked, and I can't do it online and they aren't answering calls. Help!",,2015-02-23 05:31:12 -0800,,Eastern Time (US & Canada)
570257631778107392,negative,1.0,Late Flight,0.3505,Southwest,,crook_justin,,0,@SouthwestAir mins and no answer. My wife and baby need to get on that flight. She arrived 2 hrs prior. Please help. Venetia Crook,,2015-02-24 08:23:08 -0800,Fort Lauderdale,
567793696956231680,negative,1.0,Late Flight,1.0,United,,HamiltonSarah,,0,"@united thanks for the offer, but I finally made it to my destination, albeit hours Late Flight.",,2015-02-17 13:12:21 -0800,"chicago, il",Central Time (US & Canada)
569619557360381952,negative,1.0,Late Flight,1.0,United,,kaf_silva,,0,@united stay more than 24h traveling ans sleeping on the airports floor,,2015-02-22 14:07:40 -0800,,
569373336922230784,negative,1.0,Late Flight,0.6845,US Airways,,AndyLeeEsq,,0,@USAirways delayed depart bc ur flight attendant wasn't there. Then after landing took 3 hrs to get a gate. Now it's another he and NO bags,,2015-02-21 21:49:16 -0800,,
569888646633017344,negative,1.0,Late Flight,1.0,US Airways,,Tasil2005,,0,@USAirways What is going on with flight 1826 from PHL to PHX? 10 mins to estimated departure nobody has board and no update.,,2015-02-23 07:56:56 -0800,,
568135839814807552,negative,1.0,Can't Tell,0.66,US Airways,,raisethebarn,,0,@USAirways that wasn’t my Q but thanks. Wondering why you’re the only ones. I disguised yours to not call you out. ;) http://t.co/uH6UwuOSC0,,2015-02-18 11:51:54 -0800,"Franklin, TN",Central Time (US & Canada)
568031723004555264,negative,1.0,Can't Tell,0.6334,Delta,,bmose14,,0,"@JetBlue just a heads up, this page no longer exists http://t.co/NsJWVTTjGo",,2015-02-18 04:58:10 -0800,"Boston, MA",Eastern Time (US & Canada)
569681863939371008,negative,1.0,Lost Luggage,1.0,American,,lindseyjerin,,0,@AmericanAir was told at 7pm my bags would 1000% be at my house by 9pm. Well they're not and I continue to be lied to.,,2015-02-22 18:15:15 -0800,"Alexandria, VA",Quito
569300959911768064,negative,1.0,Customer Service Issue,0.63,United,,seansegal,,0,@united 6 minutes to boarding at b12 in Ord. No sign of gate agent. A little help?,,2015-02-21 17:01:40 -0800,,Eastern Time (US & Canada)
570306715880706049,negative,1.0,Bad Flight,0.6505,US Airways,,Anthony_Scerri,,0,@USAirways flight 645 to Phoenix deboards passengers going to Salt Lake City because they can't resolve a simple bathroom issue. #fail,,2015-02-24 11:38:11 -0800,"Astoria, NY",Quito
569621047353450496,negative,1.0,Late Flight,1.0,Delta,,JunkyardFiegs,,0,@JetBlue Third straight time that my flight has been delayed flying with you guys. This will be my last trip with you.,"[42.40805407, -88.62699707]",2015-02-22 14:13:35 -0800,,Central Time (US & Canada)
569629822789365761,negative,1.0,longlines,0.3582,American,,JulianaSheldon,,0,"@AmericanAir second, she sat on the Tarmac for 3 hrs only to be told it would be 30 mins",,2015-02-22 14:48:27 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
568218884060241920,negative,1.0,Lost Luggage,1.0,US Airways,,scheds14,,0,@USAirways being told 'tough break and this is how it is' is unacceptable. You can't even tell me when my bags will be here,,2015-02-18 17:21:53 -0800,"Phoenix, AZ",
569640141989552128,positive,1.0,,,United,,rhettmcpeake,,0,@united and to add to my earlier tweet. This was my daughters 5th Bday present. Thank you for the hard work and making it happen.,,2015-02-22 15:29:27 -0800,Pittsburgh ,
569627485240844288,negative,1.0,Customer Service Issue,1.0,American,,osteenam,,0,@AmericanAir Reservation Line won't let me speak to a representative because they are too busy. They literally disconnect you. Why bother?,,2015-02-22 14:39:10 -0800,"Phoenix, AZ",Pacific Time (US & Canada)
568602941940043776,positive,1.0,,,Virgin America,,SuuperG,,0,@VirginAmerica Thanks for the lovely soft views! #travel #SAN to #SFO http://t.co/CnctL7G1ef,,2015-02-19 18:48:00 -0800,Wandering So-Cal-ian,Pacific Time (US & Canada)
569617808885096448,negative,1.0,Customer Service Issue,1.0,American,,ejacqui,,1,"@AmericanAir no one received text alerts, automated calls, anything either. Literally no information as to what was happening.",,2015-02-22 14:00:43 -0800,Chicago,Central Time (US & Canada)
568234992557527040,positive,1.0,,,US Airways,,MarisaCavanaugh,,0,@usairways 4 flights in 48hrs &amp; I've had the same flight attendant for 3 of those flights. Freaky coincidence! Plus side she's great. :),,2015-02-18 18:25:54 -0800,NYC,Eastern Time (US & Canada)
568110846057975808,neutral,0.6889,,,Southwest,,tlbbrown1957,,1,@southwestair. So important to accept others for who they are. #SWADiversity,,2015-02-18 10:12:35 -0800,Dallas tx,
568055766130827264,negative,0.6591,Flight Attendant Complaints,0.3409,Southwest,,sms0823,,0,@SouthwestAir please let those with nothing in overhead bins to exit first. Fly a lot and only bring purse. Tired of running for connection,,2015-02-18 06:33:43 -0800,,
569616836884619264,negative,0.6694,Flight Booking Problems,0.6694,United,,BUlizard,,0,"@united heard about the voucher/miles credit for Cancelled Flighting my international flight yesterday, but I didn't get an email.",,2015-02-22 13:56:51 -0800,,
568875453773168640,negative,0.6421,Late Flight,0.3263,US Airways,,ScottKat22,,0,@USAirways look @Delta has made the right call on CHO. Please evaluate. http://t.co/3KhGjoFgpX,,2015-02-20 12:50:52 -0800,,Eastern Time (US & Canada)
568243175074242560,neutral,0.6793,,,Delta,,xcuteafi,,0,@JetBlue Can you do me a huge favor?!🙏❤️,,2015-02-18 18:58:25 -0800,im 5sos af :))),Eastern Time (US & Canada)
569696864091697152,negative,1.0,Flight Booking Problems,1.0,American,,clado225,,0,@AmericanAir I've been tryin to use my voucher to book a flight the last 2days. Lines are busy. Plse help me?The flight may go up.,,2015-02-22 19:14:51 -0800,,
569616490380439552,positive,1.0,,,Virgin America,,SkateMamas,,0,@VirginAmerica best customer service rep in the world! #irmafromDallas takes the cake!!!,,2015-02-22 13:55:28 -0800,"Los Angeles, CA",
568211517398786048,negative,0.6588,Late Flight,0.6588,US Airways,,unicatfan,,0,@USAirways I was re accommodated for my DSM flight tonight after a delay from Myrtle Beach now the flight to DSM is back on for tonight?,"[35.22604872, -80.93863381]",2015-02-18 16:52:37 -0800,"ÜT: 41.5333,-93.62944",Central Time (US & Canada)
569925111475793921,neutral,1.0,,,Delta,,bjfrazier32,,0,“@JetBlue: Our fleet's on fleek. http://t.co/PULp4i0w96” smh,,2015-02-23 10:21:49 -0800,the road less traveled. ,Eastern Time (US & Canada)
570016890996666368,positive,0.6621,,0.0,American,,PareshRP,,0,@AmericanAir Lady at B1 ABQ for 5347 on 2/23 was of a great service to all among several Cancelled Flightlations,,2015-02-23 16:26:31 -0800,"Charlotte, NC",Eastern Time (US & Canada)
568773342053969920,negative,1.0,Late Flight,1.0,US Airways,,riricesq,,0,@USAirways this is so unacceptable. I'm going for the day. Now most of my day will be sitting on your plane. Not to mention there is no air,,2015-02-20 06:05:06 -0800,On a beach,Quito
569484788404322304,negative,1.0,Lost Luggage,1.0,United,,traceyabbywhite,,0,@united lost bag on next flight. Didn't have time to load during the 5 hour delay?Consequence from platinum to gold,,2015-02-22 05:12:08 -0800,"Atlantic Highlands, NJ",Eastern Time (US & Canada)
569444456660750337,negative,1.0,Customer Service Issue,0.6459,United,,throthra,,0,"@united oh, I'll be sharing alright. Especially about sleeping in this shitty airport and getting 1hr of sleep all night because UA.",,2015-02-22 02:31:52 -0800,,
568847616404004864,neutral,0.6907,,,United,,VidFall,,0,@United Airlines Is Changing Its MileagePlus Program: Winners And Losers http://t.co/F1yvAiO9ul http://t.co/vGlx6Ykwqg,,2015-02-20 11:00:15 -0800,USA,Eastern Time (US & Canada)
569225196386660352,negative,1.0,Customer Service Issue,0.6978,Southwest,,Chris_5Thompson,,0,@SouthwestAir my wife is trying to get a group of clients to their destination and just got disconnected after2 hours holding. Help.,,2015-02-21 12:00:37 -0800,,Eastern Time (US & Canada)
569720168160428032,neutral,0.6463,,0.0,American,,SXSEFoodCo,,0,@AmericanAir can we get a status update on flight 1457? Are we going to make it home tonight...?,,2015-02-22 20:47:27 -0800,,
569939149756755968,positive,1.0,,,United,,roxymtjoy,,0,@united thank YOU for your kindness. Your agents went above &amp; beyond to get my stranded family home.,,2015-02-23 11:17:36 -0800,Pittsburgh area,Eastern Time (US & Canada)
570167726972538880,positive,0.6162,,0.0,American,,sannimaarit,,0,"@AmericanAir Thanks, both airlines said that it is located at AA Detroit. Also was informed that it flew with AA, which shouldn't matter.",,2015-02-24 02:25:53 -0800,Finn between Detroit & Toledo,Helsinki
570303797605617665,negative,1.0,Late Flight,1.0,Southwest,,KellDuckKan,,0,@SouthwestAir my flight was delayed 4 hrs. I'm 5 months pregnant &amp; supposed to be caring for my mom whose in surgery now. Very upset.,,2015-02-24 11:26:35 -0800,"Columbus, OH",Eastern Time (US & Canada)
569957053432639488,neutral,0.6821,,0.0,United,,FlyEIA,,0,Thanks @united. @imran_r44 had a question about the wait time for baggage on UA6366,,2015-02-23 12:28:45 -0800,Edmonton International Airport,Mountain Time (US & Canada)
568432390957355008,positive,0.6774,,,Southwest,,cbigwater,,0,@SouthwestAir guess where Ashley is. She's doing a great job presenting. #ragandisney http://t.co/5ZNMwxDI9U,,2015-02-19 07:30:17 -0800,"Window Rock, Arizona",Central Time (US & Canada)
569858012967542786,negative,1.0,Lost Luggage,0.3726,American,,Jhosa_M,,0,@AmericanAir Not even on the bag status...will take actions against this company is incredible how irresponsible are with the costumer,,2015-02-23 05:55:12 -0800,Ando por el mundo,Caracas
569920090440916994,positive,0.6633,,,Delta,,CyntheaH,,0,@JetBlue The chairs could use some TLC. And more power outlets in the area would be a bonus. Headed to @UniversalORL !,,2015-02-23 10:01:52 -0800,"Burlington, Vermont",Eastern Time (US & Canada)
568209287517835265,positive,0.6661,,,Delta,,NickTypesWords,,4,"It really is nice, though. The snack fridge…that you can just get up and take stuff out, like a dorm common room, is genius. @JetBlue",,2015-02-18 16:43:45 -0800,Inquiries: CAA  •  Miller PR ,
568439171028791297,negative,1.0,Bad Flight,0.6762,Southwest,,katxc,,0,@SouthwestAir I paid for inflight wifi only for it not to work. Download speed was 0.21mbps &amp; I ended up watching the free TV instead.,,2015-02-19 07:57:14 -0800,Chicago,Central Time (US & Canada)
569525690950815745,negative,1.0,Customer Service Issue,0.3725,United,,ATL_Attorney,,0,@united Please follow FAA guidelines regarding bumping. It is NOT acceptable to give a $300 voucher for an $800 fare when you've,,2015-02-22 07:54:40 -0800,"Atlanta, GA",Quito
567875758053400576,positive,0.6372,,0.0,Southwest,,life_as_lane,,0,@SouthwestAir Glad it was finally resolved too. Too bad I can't get a free voucher to go with mine so I can have a friend travel next time!,,2015-02-17 18:38:25 -0800,,Central Time (US & Canada)
569961398551379968,negative,0.6751,Flight Booking Problems,0.3649,American,,AnnaIntheCity,,0,@AmericanAir We don't mind the fee! We were told we can't change name on ticket at all.,,2015-02-23 12:46:01 -0800,Northern Virginia,Eastern Time (US & Canada)
567857221159297024,negative,0.6421,Late Flight,0.6421,US Airways,,PatrickCronin10,,0,@USAirways flt 470 Tampa to CLT is very Late Flight gonna miss conn to BOS what can you do?,,2015-02-17 17:24:46 -0800,"Nashua, NH",Eastern Time (US & Canada)
569227372223811584,positive,0.3366,,0.0,United,,zachkpearson,,0,.@united Thanks. Hopefully this is easily resolved.,,2015-02-21 12:09:15 -0800,"Portland, Oregon",Pacific Time (US & Canada)
569682818306953216,negative,0.6549,Customer Service Issue,0.3336,American,,zsalim03,,0,"@vanessaannz seriously, you hate @AmericanAir since they can't accommodate you due to inclemental  weather disruptions? lol, very funny",,2015-02-22 18:19:02 -0800,Texas,Central Time (US & Canada)
568202940839800832,positive,0.7,,,Southwest,,mystudio54,,0,@SouthwestAir One heck of an airline http://t.co/CyoOnZfTdC,,2015-02-18 16:18:32 -0800,,
569342641571291136,negative,1.0,Can't Tell,0.6527,Delta,,TheBigEasy5889,,0,@JetBlue Why did you interupt the Staduim Series on @NHLonNBCSports. I dont need to see your stupid commercials or Emergency. Info.,,2015-02-21 19:47:18 -0800,,Eastern Time (US & Canada)
570176998355701760,positive,1.0,,,United,,jakepoznak,,0,@united another awesome new plane flight 1584 and extremely nice Captain Steve Connolly.,,2015-02-24 03:02:44 -0800,,Eastern Time (US & Canada)
568793782164062208,neutral,1.0,,,Southwest,,Sinatra1979,,0,@SouthwestAir Who can I contact about requesting a charity donation? #ThankYou,,2015-02-20 07:26:20 -0800,Ohio (by way of Nebraska),Eastern Time (US & Canada)
570206113783795713,negative,1.0,Late Flight,1.0,US Airways,,peterbarth,,0,@USAirways pretty sure we didn't actually take off at 7:10 http://t.co/vuxf4r4Unu,,2015-02-24 04:58:26 -0800,"Greenville, SC",Eastern Time (US & Canada)
568525567575744512,neutral,0.6522,,0.0,United,,RobCNYC,,0,@united how do you go fr Silver Elite for two straight years to group 5 all the time?  I get no group 2 but maybe 3 or 4?  What's up?,,2015-02-19 13:40:32 -0800,New York,Eastern Time (US & Canada)
